id,timestamp,user,ip_address,action,status,location,device,failed_attempts,session_duration_min,bytes_transferred,anomaly_label
603,2024-02-05T08:58:14,user_006,172.29.110.41,ADMIN_PANEL,SUCCESS,"Chicago, US",iOS 17,0,302,6363,normal
604,2024-02-05T09:20:08,user_010,10.81.82.76,SSH_LOGIN,SUCCESS,"Chicago, US",iOS 17,1,251,45544,normal
605,2024-02-05T11:02:37,user_020,172.29.110.41,DATA_EXPORT,SUCCESS,"Seattle, US",Windows 10,1,412,29920,normal
606,2024-02-05T11:23:28,user_045,10.192.131.0,DATA_EXPORT,SUCCESS,"Austin, US",Android 14,1,343,12416,normal
607,2024-02-05T12:08:10,user_036,10.223.175.92,SSH_LOGIN,SUCCESS,"Chicago, US",iOS 17,0,25,10173,normal
608,2024-02-05T12:55:50,user_009,10.153.239.149,DATA_EXPORT,FAILURE,"Los Angeles, US",Android 14,0,5,42609,normal
609,2024-02-05T13:49:28,user_035,10.239.148.215,LOGIN,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,12,40925,normal
610,2024-02-05T14:21:59,user_050,192.168.224.150,FILE_ACCESS,SUCCESS,"Chicago, US",Ubuntu 22.04,1,448,9838,normal
611,2024-02-05T15:56:09,user_018,172.24.63.76,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Ubuntu 22.04,1,215,36189,normal
612,2024-02-05T19:16:42,user_015,192.168.159.151,DATA_EXPORT,SUCCESS,"Los Angeles, US",Android 14,1,51,45436,normal
613,2024-02-06T02:14:40,user_020,103.76.228.50,FILE_ACCESS,SUCCESS,"Shanghai, China",Windows 10,0,238,922139,unusual_time
614,2024-02-06T09:10:17,user_005,172.22.144.9,DATA_EXPORT,SUCCESS,"Los Angeles, US",MacOS Ventura,0,155,27398,normal
615,2024-02-06T10:16:49,user_010,192.168.198.48,LOGOUT,SUCCESS,"Austin, US",MacOS Ventura,0,319,21418,normal
616,2024-02-06T10:52:47,user_014,192.168.78.214,LOGIN,SUCCESS,"Chicago, US",Windows 10,0,218,31634,normal
617,2024-02-06T11:18:42,user_014,172.29.110.41,LOGIN,SUCCESS,"Chicago, US",Android 14,0,92,21515,normal
618,2024-02-06T11:44:45,user_046,192.168.78.214,FILE_ACCESS,SUCCESS,"Seattle, US",Ubuntu 22.04,1,67,37683,normal
619,2024-02-06T11:56:16,user_012,10.80.134.203,LOGOUT,SUCCESS,"Seattle, US",MacOS Ventura,0,105,1508,normal
620,2024-02-06T12:12:40,user_006,192.168.63.4,FILE_ACCESS,SUCCESS,"Chicago, US",Android 14,0,262,42107,normal
621,2024-02-06T13:19:28,user_023,192.168.63.4,LOGIN,SUCCESS,"Austin, US",iOS 17,1,152,10834,normal
622,2024-02-06T13:44:51,user_001,172.22.144.9,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,0,383,35358,normal
623,2024-02-06T14:32:28,user_005,192.168.176.253,PASSWORD_CHANGE,SUCCESS,"Seattle, US",Android 14,0,70,6436,normal
624,2024-02-06T14:49:21,user_025,192.168.242.146,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Windows 10,1,53,36666,normal
625,2024-02-06T14:54:39,user_026,192.168.242.146,LOGOUT,SUCCESS,"Seattle, US",Android 14,1,196,5571,normal
626,2024-02-06T18:08:08,user_029,172.29.110.41,SSH_LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,1,447,31305,normal
627,2024-02-06T18:37:31,user_044,172.29.110.41,DATA_EXPORT,SUCCESS,"Los Angeles, US",iOS 17,0,8,13497,normal
628,2024-02-06T18:49:35,user_033,192.168.167.144,LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,1,304,5389,normal
629,2024-02-06T18:56:05,user_009,103.76.228.50,LOGIN,FAILURE,"Moscow, Russia",Windows 10,1,0,0,brute_force
630,2024-02-06T18:56:35,user_009,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,2,0,0,brute_force
631,2024-02-06T18:57:05,user_009,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,3,0,0,brute_force
632,2024-02-06T18:57:35,user_009,103.76.228.50,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,4,0,0,brute_force
633,2024-02-06T18:58:05,user_009,103.76.228.50,LOGIN,FAILURE,"Bucharest, Romania",iOS 17,5,0,0,brute_force
634,2024-02-06T18:58:35,user_009,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",Android 14,6,0,0,brute_force
635,2024-02-06T18:59:05,user_009,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,7,0,0,brute_force
636,2024-02-06T18:59:35,user_009,103.76.228.50,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,8,0,0,brute_force
637,2024-02-06T19:00:05,user_009,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,9,0,0,brute_force
638,2024-02-06T19:00:35,user_009,103.76.228.50,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,10,0,0,brute_force
639,2024-02-06T19:01:05,user_009,103.76.228.50,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,11,0,0,brute_force
640,2024-02-06T19:01:35,user_009,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,12,0,0,brute_force
641,2024-02-06T19:02:05,user_009,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,13,0,0,brute_force
642,2024-02-06T19:02:05,user_036,172.31.157.133,ADMIN_PANEL,SUCCESS,"Chicago, US",iOS 17,1,356,29195,normal
643,2024-02-06T19:02:35,user_009,103.76.228.50,LOGIN,SUCCESS,"Amsterdam, Netherlands",Ubuntu 22.04,14,0,0,brute_force
644,2024-02-06T19:36:43,user_043,172.22.145.226,DATA_EXPORT,SUCCESS,"Los Angeles, US",Windows 10,1,269,38266,normal
645,2024-02-06T19:50:28,user_049,192.168.187.145,PASSWORD_CHANGE,SUCCESS,"Austin, US",MacOS Ventura,1,352,37483,normal
646,2024-02-07T04:33:20,user_047,95.214.55.0,ADMIN_PANEL,SUCCESS,"Moscow, Russia",MacOS Ventura,0,104,648668,unusual_time
647,2024-02-07T08:30:59,user_015,10.239.196.237,LOGOUT,SUCCESS,"Austin, US",iOS 17,1,467,6531,normal
648,2024-02-07T08:40:52,user_021,192.168.48.203,SSH_LOGIN,SUCCESS,"Chicago, US",MacOS Ventura,1,13,35318,normal
649,2024-02-07T08:44:59,user_011,172.26.105.108,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,0,327,31109,normal
650,2024-02-07T08:50:57,user_042,172.25.76.64,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,0,275,890,normal
651,2024-02-07T10:36:25,user_025,10.91.66.201,LOGOUT,SUCCESS,"Austin, US",Windows 10,1,243,30802,normal
652,2024-02-07T11:00:47,user_017,192.168.223.229,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Android 14,0,242,40584,normal
653,2024-02-07T11:20:32,user_042,192.168.198.48,LOGIN,SUCCESS,"Seattle, US",Android 14,0,325,4390,normal
654,2024-02-07T11:55:06,user_006,172.28.100.147,FILE_ACCESS,SUCCESS,"Chicago, US",MacOS Ventura,1,186,13830,normal
655,2024-02-07T12:35:07,user_046,192.168.79.58,LOGOUT,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,332,9808,normal
656,2024-02-07T12:44:39,user_028,192.168.4.248,PASSWORD_CHANGE,SUCCESS,"New York, US",Android 14,1,381,3692,normal
657,2024-02-07T13:11:19,user_015,192.168.48.203,DATA_EXPORT,SUCCESS,"Chicago, US",Windows 10,0,288,19245,normal
658,2024-02-07T13:15:03,user_010,192.168.223.229,SSH_LOGIN,SUCCESS,"Los Angeles, US",Android 14,1,112,47764,normal
659,2024-02-07T13:16:06,user_002,10.91.66.201,FILE_ACCESS,SUCCESS,"Austin, US",MacOS Ventura,0,285,6201,normal
660,2024-02-07T13:57:35,user_004,10.153.239.149,LOGIN,SUCCESS,"Chicago, US",Windows 10,1,448,2143,normal
661,2024-02-07T15:32:32,user_009,192.168.198.48,ADMIN_PANEL,SUCCESS,"New York, US",MacOS Ventura,0,392,33794,normal
662,2024-02-07T15:43:29,user_015,192.168.167.144,PASSWORD_CHANGE,SUCCESS,"New York, US",Android 14,1,163,33023,normal
663,2024-02-07T16:23:44,user_036,10.221.177.204,LOGIN,SUCCESS,"Austin, US",MacOS Ventura,1,59,16765,normal
664,2024-02-07T17:03:50,user_003,192.168.64.87,LOGOUT,SUCCESS,"Austin, US",iOS 17,0,89,28788,normal
665,2024-02-07T18:33:22,user_039,192.168.154.92,LOGIN,SUCCESS,"Chicago, US",iOS 17,0,188,16177,normal
666,2024-02-08T08:20:50,user_002,10.153.239.149,FILE_ACCESS,SUCCESS,"Austin, US",MacOS Ventura,0,276,27104,normal
667,2024-02-08T08:23:21,user_031,192.168.242.146,LOGIN,FAILURE,"Seattle, US",Ubuntu 22.04,0,310,31202,normal
668,2024-02-08T08:48:06,user_043,172.22.144.9,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",MacOS Ventura,1,19,6049,normal
669,2024-02-08T09:11:15,user_020,192.168.132.183,ADMIN_PANEL,SUCCESS,"Austin, US",Windows 10,0,245,2552965,privilege_escalation
670,2024-02-08T10:38:35,user_014,192.168.132.183,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Android 14,1,43,36134,normal
671,2024-02-08T10:48:16,user_014,10.86.59.91,FILE_ACCESS,SUCCESS,"Austin, US",iOS 17,0,71,25017,normal
672,2024-02-08T12:14:13,user_001,172.31.157.133,LOGIN,SUCCESS,"Chicago, US",Android 14,0,53,2573,normal
673,2024-02-08T12:23:17,user_008,10.239.196.237,DATA_EXPORT,SUCCESS,"Chicago, US",Windows 10,0,25,135,normal
674,2024-02-08T13:48:22,user_018,192.168.154.92,LOGIN,SUCCESS,"Chicago, US",iOS 17,0,206,19658,normal
675,2024-02-08T14:17:32,user_045,192.168.4.248,ADMIN_PANEL,SUCCESS,"Seattle, US",Windows 10,1,381,21223,normal
676,2024-02-08T16:38:12,user_041,192.168.167.144,FILE_ACCESS,SUCCESS,"Seattle, US",Android 14,0,311,21343,normal
677,2024-02-08T16:55:29,user_044,192.168.79.58,ADMIN_PANEL,FAILURE,"Austin, US",Android 14,0,129,13970,normal
678,2024-02-08T17:15:36,user_011,172.28.100.147,DATA_EXPORT,SUCCESS,"Chicago, US",iOS 17,0,409,45274,normal
679,2024-02-08T18:33:00,user_040,10.239.148.215,SSH_LOGIN,SUCCESS,"New York, US",MacOS Ventura,1,64,7114,normal
680,2024-02-08T19:51:36,user_003,172.28.100.147,LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,1,218,7999,normal
681,2024-02-09T08:38:00,user_029,10.153.239.149,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,1,470,15732,normal
682,2024-02-09T11:12:44,user_045,91.92.248.11,LOGIN,SUCCESS,"Amsterdam, Netherlands",Ubuntu 22.04,0,11,9009,geo_anomaly
683,2024-02-09T11:21:49,user_012,192.168.78.214,LOGOUT,SUCCESS,"Los Angeles, US",MacOS Ventura,0,156,6728,normal
684,2024-02-09T11:46:31,user_011,192.168.248.20,ADMIN_PANEL,SUCCESS,"Chicago, US",Ubuntu 22.04,0,315,25203,normal
685,2024-02-09T13:34:28,user_040,10.153.239.149,LOGOUT,SUCCESS,"New York, US",Windows 10,1,32,5743,normal
686,2024-02-09T14:45:18,user_004,10.81.82.76,LOGIN,SUCCESS,"New York, US",Windows 10,0,10,5000,impossible_travel
687,2024-02-09T15:00:18,user_004,45.142.212.100,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,30,50000,impossible_travel
688,2024-02-09T15:31:57,user_026,10.239.148.215,FILE_ACCESS,SUCCESS,"Seattle, US",iOS 17,0,194,25098,normal
689,2024-02-09T18:07:41,user_036,192.168.63.4,LOGIN,SUCCESS,"Seattle, US",Android 14,0,296,34293,normal
690,2024-02-09T18:57:38,user_002,172.24.63.76,SSH_LOGIN,SUCCESS,"New York, US",MacOS Ventura,1,287,25311,normal
691,2024-02-09T19:23:57,user_041,192.168.242.146,LOGIN,SUCCESS,"Los Angeles, US",iOS 17,1,9,25854,normal
692,2024-02-09T19:42:25,user_042,172.22.145.226,PASSWORD_CHANGE,SUCCESS,"New York, US",Ubuntu 22.04,1,334,21627,normal
693,2024-02-09T19:42:30,user_028,192.168.79.58,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Android 14,0,262,47074,normal
694,2024-02-10T08:33:50,user_042,10.132.205.99,DATA_EXPORT,SUCCESS,"New York, US",MacOS Ventura,1,180,15976,normal
695,2024-02-10T08:52:17,user_023,172.29.110.41,PASSWORD_CHANGE,SUCCESS,"Austin, US",iOS 17,0,459,35779,normal
696,2024-02-10T09:07:10,user_037,172.25.76.64,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Android 14,1,410,21032,normal
697,2024-02-10T09:36:23,user_018,172.22.144.9,PASSWORD_CHANGE,SUCCESS,"New York, US",MacOS Ventura,0,416,33901,normal
698,2024-02-10T11:11:33,user_034,10.91.66.201,SSH_LOGIN,SUCCESS,"Austin, US",Android 14,1,52,22998,normal
699,2024-02-10T11:19:07,user_008,10.81.82.76,FILE_ACCESS,SUCCESS,"Seattle, US",iOS 17,1,310,9135,normal
700,2024-02-10T11:40:36,user_040,10.221.177.204,ADMIN_PANEL,SUCCESS,"New York, US",MacOS Ventura,1,168,11102,normal
701,2024-02-10T12:08:38,user_023,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,1,0,0,brute_force
702,2024-02-10T12:09:08,user_023,103.76.228.50,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,2,0,0,brute_force
703,2024-02-10T12:09:38,user_023,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",Android 14,3,0,0,brute_force
704,2024-02-10T12:10:04,user_011,192.168.205.31,PASSWORD_CHANGE,SUCCESS,"New York, US",Windows 10,0,368,30295,normal
705,2024-02-10T12:10:08,user_023,103.76.228.50,LOGIN,FAILURE,"Moscow, Russia",iOS 17,4,0,0,brute_force
706,2024-02-10T12:10:38,user_023,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,5,0,0,brute_force
707,2024-02-10T12:11:08,user_023,103.76.228.50,LOGIN,FAILURE,"Amsterdam, Netherlands",Ubuntu 22.04,6,0,0,brute_force
708,2024-02-10T12:11:38,user_023,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",Android 14,7,0,0,brute_force
709,2024-02-10T12:12:08,user_023,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",MacOS Ventura,8,0,0,brute_force
710,2024-02-10T12:12:38,user_023,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,9,0,0,brute_force
711,2024-02-10T12:13:08,user_023,103.76.228.50,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,10,0,0,brute_force
712,2024-02-10T12:13:38,user_023,103.76.228.50,LOGIN,FAILURE,"Shanghai, China",iOS 17,11,0,0,brute_force
713,2024-02-10T12:14:08,user_023,103.76.228.50,LOGIN,SUCCESS,"Shanghai, China",Windows 10,12,0,0,brute_force
714,2024-02-10T12:55:04,user_039,10.132.205.99,FILE_ACCESS,SUCCESS,"New York, US",iOS 17,0,125,7435,normal
715,2024-02-10T14:01:38,user_028,172.25.76.64,LOGIN,SUCCESS,"Seattle, US",Windows 10,1,38,21684,normal
716,2024-02-10T14:30:43,user_035,172.25.76.64,FILE_ACCESS,SUCCESS,"Los Angeles, US",Ubuntu 22.04,1,371,24200,normal
717,2024-02-10T16:26:04,user_030,192.168.159.151,LOGIN,SUCCESS,"Los Angeles, US",Windows 10,1,288,38515,normal
718,2024-02-10T16:27:09,user_046,172.23.72.7,LOGIN,SUCCESS,"Los Angeles, US",iOS 17,1,387,23731,normal
719,2024-02-10T16:36:39,user_017,10.239.196.237,LOGOUT,SUCCESS,"Austin, US",Android 14,1,257,11890,normal
720,2024-02-10T17:09:20,user_035,192.168.224.150,DATA_EXPORT,SUCCESS,"New York, US",iOS 17,1,390,39102,normal
721,2024-02-10T17:32:03,user_039,10.239.148.215,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,1,195,898,normal
722,2024-02-10T19:15:28,user_048,91.92.248.11,LOGIN,FAILURE,"Amsterdam, Netherlands",Ubuntu 22.04,1,0,0,brute_force
723,2024-02-10T19:15:58,user_048,91.92.248.11,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,2,0,0,brute_force
724,2024-02-10T19:16:28,user_048,91.92.248.11,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,3,0,0,brute_force
725,2024-02-10T19:16:58,user_048,91.92.248.11,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,4,0,0,brute_force
726,2024-02-10T19:17:28,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",iOS 17,5,0,0,brute_force
727,2024-02-10T19:17:58,user_048,91.92.248.11,LOGIN,FAILURE,"Amsterdam, Netherlands",MacOS Ventura,6,0,0,brute_force
728,2024-02-10T19:18:28,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",Android 14,7,0,0,brute_force
729,2024-02-10T19:18:58,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",iOS 17,8,0,0,brute_force
730,2024-02-10T19:19:28,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",Android 14,9,0,0,brute_force
731,2024-02-10T19:19:58,user_048,91.92.248.11,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,10,0,0,brute_force
732,2024-02-10T19:20:28,user_048,91.92.248.11,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,11,0,0,brute_force
733,2024-02-10T19:20:58,user_048,91.92.248.11,LOGIN,FAILURE,"Bucharest, Romania",Windows 10,12,0,0,brute_force
734,2024-02-10T19:21:28,user_048,91.92.248.11,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,13,0,0,brute_force
735,2024-02-10T19:21:58,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",Android 14,14,0,0,brute_force
736,2024-02-10T19:22:28,user_048,91.92.248.11,LOGIN,FAILURE,"Amsterdam, Netherlands",MacOS Ventura,15,0,0,brute_force
737,2024-02-10T19:22:58,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",iOS 17,16,0,0,brute_force
738,2024-02-10T19:23:28,user_048,91.92.248.11,LOGIN,FAILURE,"Moscow, Russia",Windows 10,17,0,0,brute_force
739,2024-02-10T19:53:47,user_026,172.31.157.133,FILE_ACCESS,SUCCESS,"Los Angeles, US",Windows 10,0,74,38419,normal
740,2024-02-11T02:19:17,user_028,185.234.218.21,FILE_ACCESS,SUCCESS,"Bucharest, Romania",Ubuntu 22.04,0,197,704190,unusual_time
741,2024-02-11T05:32:35,user_030,91.92.248.11,FILE_ACCESS,SUCCESS,"Amsterdam, Netherlands",Windows 10,0,126,233465,unusual_time
742,2024-02-11T08:08:32,user_005,185.234.218.21,LOGIN,SUCCESS,"Amsterdam, Netherlands",iOS 17,0,25,40656,geo_anomaly
743,2024-02-11T08:09:37,user_004,172.31.98.61,LOGOUT,SUCCESS,"Seattle, US",Ubuntu 22.04,0,196,46272,normal
744,2024-02-11T08:49:59,user_039,192.168.223.229,PASSWORD_CHANGE,SUCCESS,"Chicago, US",iOS 17,1,42,46478,normal
745,2024-02-11T09:15:47,user_015,10.132.205.99,SSH_LOGIN,SUCCESS,"Los Angeles, US",Windows 10,1,304,31846,normal
746,2024-02-11T09:24:16,user_025,192.168.4.248,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,1,254,2973,normal
747,2024-02-11T15:20:21,user_014,192.168.176.253,ADMIN_PANEL,SUCCESS,"Austin, US",Ubuntu 22.04,0,245,1370,normal
748,2024-02-11T17:38:05,user_050,10.153.239.149,LOGOUT,SUCCESS,"Seattle, US",Windows 10,0,144,29139,normal
749,2024-02-11T17:55:51,user_049,10.153.239.149,SSH_LOGIN,SUCCESS,"Chicago, US",iOS 17,0,300,9115,normal
750,2024-02-11T18:20:07,user_027,10.221.177.204,PASSWORD_CHANGE,SUCCESS,"New York, US",MacOS Ventura,0,452,2149,normal
751,2024-02-11T19:24:43,user_041,192.168.80.56,DATA_EXPORT,SUCCESS,"Los Angeles, US",Ubuntu 22.04,1,39,22061,normal
752,2024-02-12T09:54:12,user_009,10.39.240.134,ADMIN_PANEL,SUCCESS,"New York, US",MacOS Ventura,1,179,18892,normal
753,2024-02-12T09:56:16,user_002,10.81.82.76,PASSWORD_CHANGE,FAILURE,"Chicago, US",Windows 10,0,310,28579,normal
754,2024-02-12T10:03:17,user_006,192.168.80.56,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,0,463,16489,normal
755,2024-02-12T12:43:43,user_002,172.22.144.9,ADMIN_PANEL,SUCCESS,"New York, US",Ubuntu 22.04,0,19,5412,normal
756,2024-02-12T13:42:54,user_040,172.22.144.9,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,1,172,26471,normal
757,2024-02-12T14:13:25,user_048,10.81.82.76,SSH_LOGIN,FAILURE,"Chicago, US",Windows 10,0,188,2067,normal
758,2024-02-12T15:02:06,user_040,10.209.39.139,LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,0,253,33844,normal
759,2024-02-12T15:06:43,user_046,192.168.80.56,LOGOUT,SUCCESS,"Seattle, US",MacOS Ventura,1,339,31275,normal
760,2024-02-12T16:24:20,user_044,192.168.223.229,DATA_EXPORT,SUCCESS,"Austin, US",Android 14,0,321,4584,normal
761,2024-02-12T16:51:40,user_023,192.168.132.183,LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,0,162,19779,normal
762,2024-02-12T17:46:36,user_020,192.168.48.203,FILE_ACCESS,SUCCESS,"Los Angeles, US",Windows 10,0,243,20206,normal
763,2024-02-12T17:48:24,user_005,192.168.198.48,LOGIN,SUCCESS,"Chicago, US",iOS 17,0,289,30385,normal
764,2024-02-12T17:49:59,user_015,172.26.105.108,LOGIN,SUCCESS,"Austin, US",iOS 17,1,418,15393,normal
765,2024-02-12T18:21:16,user_013,10.119.139.160,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,0,442,49408,normal
766,2024-02-12T19:08:41,user_002,192.168.48.203,PASSWORD_CHANGE,SUCCESS,"New York, US",MacOS Ventura,1,289,45745,normal
767,2024-02-13T08:02:06,user_044,192.168.223.229,SSH_LOGIN,SUCCESS,"New York, US",Windows 10,0,230,30018,normal
768,2024-02-13T08:16:55,user_012,192.168.159.151,LOGIN,SUCCESS,"Austin, US",iOS 17,0,300,41351,normal
769,2024-02-13T09:39:14,user_028,172.22.144.9,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Ubuntu 22.04,1,398,3158,normal
770,2024-02-13T10:26:01,user_028,172.29.110.41,FILE_ACCESS,SUCCESS,"New York, US",Windows 10,0,282,11120,normal
771,2024-02-13T12:48:45,user_041,10.39.240.134,FILE_ACCESS,SUCCESS,"Chicago, US",Ubuntu 22.04,0,240,39389,normal
772,2024-02-13T12:49:52,user_044,192.168.91.73,ADMIN_PANEL,SUCCESS,"Seattle, US",Ubuntu 22.04,0,105,2959872,privilege_escalation
773,2024-02-13T15:51:08,user_019,172.22.145.226,ADMIN_PANEL,SUCCESS,"Seattle, US",Ubuntu 22.04,1,369,48388,normal
774,2024-02-13T17:43:48,user_019,192.168.6.38,LOGOUT,SUCCESS,"Austin, US",iOS 17,1,49,26369,normal
775,2024-02-13T17:47:00,user_028,192.168.248.20,ADMIN_PANEL,SUCCESS,"Austin, US",Windows 10,1,131,40575,normal
776,2024-02-13T17:57:30,user_039,172.31.98.61,LOGIN,SUCCESS,"Los Angeles, US",Android 14,1,85,3609,normal
777,2024-02-13T18:51:25,user_043,10.80.134.203,LOGOUT,SUCCESS,"Los Angeles, US",Android 14,0,469,25922,normal
778,2024-02-14T08:55:23,user_012,185.234.218.21,LOGIN,SUCCESS,"Shanghai, China",iOS 17,0,18,81868,geo_anomaly
779,2024-02-14T09:34:03,user_045,10.91.66.201,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,0,397,42142,normal
780,2024-02-14T09:46:00,user_017,10.153.239.149,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,1,257,24919,normal
781,2024-02-14T12:12:59,user_010,10.80.134.203,SSH_LOGIN,SUCCESS,"Austin, US",Android 14,0,128,13605,normal
782,2024-02-14T12:40:27,user_038,192.168.64.87,FILE_ACCESS,SUCCESS,"Chicago, US",MacOS Ventura,1,441,31767,normal
783,2024-02-14T13:27:38,user_047,192.168.224.150,LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,1,27,46550,normal
784,2024-02-14T14:06:53,user_035,192.168.159.151,SSH_LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,1,42,2289,normal
785,2024-02-14T17:01:48,user_048,192.168.223.229,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,1,215,23120,normal
786,2024-02-14T17:23:20,user_041,192.168.198.48,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,1,464,40174,normal
787,2024-02-14T17:55:18,user_045,192.168.63.4,FILE_ACCESS,SUCCESS,"New York, US",MacOS Ventura,1,389,25630,normal
788,2024-02-14T18:01:49,user_039,10.119.139.160,LOGOUT,FAILURE,"Seattle, US",iOS 17,0,230,3041,normal
789,2024-02-14T18:16:47,user_029,192.168.159.151,LOGOUT,SUCCESS,"Seattle, US",Ubuntu 22.04,1,75,7258,normal
790,2024-02-14T18:52:19,user_005,192.168.224.150,SSH_LOGIN,SUCCESS,"Seattle, US",Ubuntu 22.04,0,217,26465,normal
791,2024-02-14T19:18:16,user_015,192.168.6.38,LOGIN,SUCCESS,"New York, US",Windows 10,0,311,41917,normal
792,2024-02-15T08:28:20,user_027,10.119.139.160,ADMIN_PANEL,SUCCESS,"New York, US",Android 14,0,88,3496783,privilege_escalation
793,2024-02-15T11:45:02,user_012,192.168.242.146,PASSWORD_CHANGE,SUCCESS,"New York, US",Android 14,0,204,45342,normal
794,2024-02-15T12:54:10,user_033,10.239.148.215,PASSWORD_CHANGE,SUCCESS,"New York, US",iOS 17,0,384,17051,normal
795,2024-02-15T13:17:56,user_017,172.26.105.108,DATA_EXPORT,SUCCESS,"Seattle, US",Windows 10,0,48,15917,normal
796,2024-02-15T14:17:40,user_040,10.153.239.149,LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,0,20,9457,normal
797,2024-02-15T16:20:33,user_020,91.92.248.11,LOGIN,SUCCESS,"Moscow, Russia",MacOS Ventura,0,45,37403,geo_anomaly
798,2024-02-15T16:50:31,user_031,10.239.196.237,PASSWORD_CHANGE,SUCCESS,"Austin, US",Ubuntu 22.04,0,18,20997,normal
799,2024-02-15T17:02:29,user_015,192.168.224.150,PASSWORD_CHANGE,SUCCESS,"Austin, US",iOS 17,1,214,24185,normal
800,2024-02-15T17:32:13,user_007,192.168.167.144,DATA_EXPORT,SUCCESS,"New York, US",Ubuntu 22.04,1,63,18356,normal
801,2024-02-15T19:49:30,user_006,172.22.145.226,PASSWORD_CHANGE,SUCCESS,"Austin, US",Ubuntu 22.04,0,441,25492,normal
802,2024-02-16T09:15:04,user_010,192.168.48.203,PASSWORD_CHANGE,SUCCESS,"Austin, US",MacOS Ventura,0,245,48829,normal
803,2024-02-16T10:11:59,user_025,172.24.63.76,PASSWORD_CHANGE,SUCCESS,"Austin, US",MacOS Ventura,1,132,27379,normal
